"sample_id","12-keto Lithocholic Acid","12alpha-hydroxy-3-oxo-5beta-cholan-24-oic Acid","3-dehydrochenodeoxycholate","3-dehydrocholate","3-oxo-<U+0394>4-CDCA","3-oxo-<U+0394>4-LCA","3-oxo-<U+0394>4,6-LCA","3-oxoalloLCA","3-oxoLCA","3<U+03B2>-Cholic Acid","7-dhca","7-oxoCDCA","alloCDCA","alloisolithocholic_acid","alloLCA","alpha-muricholate","beta-muricholic acid","CA","CA-3S","CDCA","CDCA-3S","chenodeoxycholate/deoxycholate","DCA-3S","Deoxycholic acid glycine conjugate","GCA","GCDCA","HCA","HDCA","hyodeoxycholate/ursodeoxycholate","isoCDCA","isoDCA","isoLCA","LCA","LCA-3S","Lithocholic acid taurine conjugate","MDCA","T-<U+03B2>MCA","taurochenodeoxycholate","taurocholate","taurodeoxycholate","taurohyodeoxycholate/ tauroursodeoxycholate","taurolithocholate 3-sulfate","TCA-3S","UCA","UDCA-3S","W-muricholic acid","<U+0394>5-3b-ol"
"KWS11003",1460.090162,154.7014117,NA,0.420294016,NA,0.928256507,2.157680496,NA,110.6373426,5.041434593,4.764685046,17.98008562,NA,35.5902673,1.487476144,NA,NA,51.90148735,0.643192227,115.5368763,1.010470721,2905.466451,0.833288517,4.929395741,10.26129736,13.22430483,NA,18.03668527,8.817689892,24.3040426,132.1572243,175.547413,1729.176669,3.233836073,NA,4.008950084,NA,4.141776965,3.5329526,0.772796381,0.249142737,NA,NA,22.34925976,NA,NA,1.568076615
"KWS11004",NA,14.90700612,153.8146224,29.80477008,3.342848852,0.571142996,6.372876933,NA,NA,122.6522808,510.0425565,525.34582,NA,0.673262201,0.876802208,NA,NA,2538.617553,38.6970648,1136.318554,917.6242061,3.90290378,1.623559752,NA,19.0536287,72.78529456,24.99075167,NA,3486.574129,60.27463253,NA,0.028259856,3.763037943,23.11550215,NA,NA,NA,11.64706068,2.670361523,NA,1.563076227,NA,NA,6826.296262,476.1387893,NA,14.44268545
"KWS11005",1131.10452,179.1042576,14.21099395,4.318555544,NA,2.719794983,3.512129982,NA,86.89659359,56.47107187,49.62687112,77.36510511,3.979931153,10.05999804,14.00470137,NA,NA,244.9909499,0.860600987,303.1014498,1.897259296,5180.565809,1.843220158,5.320410187,5.945207586,12.9344237,8.135988689,8.443123828,121.9569004,49.92527969,239.8426577,241.8487755,2853.404654,3.911076711,NA,NA,NA,5.907390928,1.403739196,0.862266306,0.909570459,0.667707286,NA,23.90636341,3.021411191,NA,1.357591321
"KWS11006",1532.817763,193.8712145,6.761857278,0.440266492,NA,2.331105477,1.48714091,NA,235.9453022,3.57180577,3.126203328,13.53357344,NA,18.47641583,3.841880527,NA,NA,42.66621516,NA,51.67214868,0.540334903,2991.426188,1.546529388,4.390430487,11.35789981,9.7324861,0.508467462,17.56821688,5.232088123,17.3692838,105.0445834,211.7083618,1886.289621,2.884583393,NA,NA,NA,3.376242118,1.487079557,0.616468185,NA,NA,NA,1.852691492,0.601054023,NA,1.958160147
"KWS11007",1569.195287,512.0732364,11.97812893,0.919609915,NA,3.577783071,4.457999959,NA,282.9672537,5.519646236,9.677648784,8.854894849,NA,96.32536401,27.96812267,NA,NA,257.5672198,NA,177.2772777,1.14358718,21829.26868,3.792198188,354.9936228,202.5699954,266.4733152,NA,18.39441944,NA,95.8446113,951.4517338,1245.961065,7260.683209,3.005006687,NA,5.851354122,NA,33.20098782,26.12735461,27.52240533,0.345163431,0.949566107,NA,0.709161189,NA,NA,5.779194359
"KWS11008",533.1709217,110.2093372,2.798930463,0.217444832,NA,2.029306746,3.870260693,NA,205.5293489,97.07869231,4.570820554,10.121198,NA,10.68397703,9.343024015,NA,NA,17.993683,33.45787684,38.14498998,325.5519212,3693.952716,2912.344697,32.34818902,15.01042305,41.33461591,NA,7.455954548,50.1070378,15.37489088,133.877123,396.2727932,2832.674744,1326.909037,NA,NA,NA,8.990758726,3.274552008,3.34795552,1.720857541,0.524070027,NA,81.90725139,230.5897997,NA,0.555298937
"KWS11009",1489.772747,217.2626917,14.95532069,3.238701571,NA,8.562392234,6.283843071,4.423392297,341.9586141,16.23344387,20.73449809,29.2560536,NA,23.99508531,9.784682753,NA,NA,579.5948338,50.22639657,402.4285284,80.19669418,2704.715567,411.8466439,97.16213739,301.7133733,359.599769,0.639235707,6.277164494,28.10580823,41.86917183,148.3480046,330.8542565,3120.950524,80.12164308,NA,NA,NA,65.53709346,51.99843404,13.16898629,1.894046573,3.285099157,NA,14.33317771,32.7362176,NA,5.219851582
"KH002",2.691048007,1.445354142,15.62069374,58.07353554,0.57616848,0.027614862,3.3227952,NA,NA,582.6420465,699.9382395,210.4293875,18.7220835,0.99330187,0.51693357,NA,NA,9067.400865,15.82855484,2709.074354,NA,167.864915,NA,NA,16.29064612,22.09475178,24.78366432,NA,1780.278804,112.4282139,7.274133727,2.955772504,14.05864626,NA,NA,NA,NA,4.063173192,1.877594883,0.049299145,0.544718122,NA,NA,7259.474083,4.444376945,NA,31.34114031
"KH003",7.993395284,2.802888215,5.797964615,6.736039848,NA,NA,0.387411618,NA,NA,73.05878947,43.6140682,17.17890396,NA,NA,NA,NA,NA,1586.90852,2.3896606,1216.820537,0.925792004,512.2757479,0.472574898,3.059697353,12.46987857,17.71771916,5.486951708,0.73406549,266.6868919,51.73144076,20.67514288,3.123588622,48.77448593,0.654254125,NA,NA,NA,96.0239418,32.43976973,8.450159371,17.24900746,2.647478592,1.986621512,182.924311,1.283712524,NA,4.472499477
"KH004",397.9580374,179.6290555,28.56854352,17.44324172,NA,0.445739373,3.506950171,NA,66.18287299,88.83154287,148.2785624,363.4434746,NA,0.448943756,NA,NA,NA,451.8865944,15.23768515,682.1602532,2.853236742,6691.722745,0.948870299,4.505871206,16.63814426,37.87425479,24.27012841,7.840503339,988.1282362,114.6101728,334.2601536,245.64899,3583.045198,3.92464,NA,NA,NA,8.522146539,2.281790851,0.747006899,1.098618133,0.746610289,NA,501.7889524,76.6337477,NA,2.782885199
"KH005",1231.135998,223.0475623,9.654744385,4.012803524,NA,3.83476521,6.077482721,4.030582411,296.2632047,4.946828669,30.15561557,57.41598698,NA,80.55327819,NA,NA,NA,145.307034,0.235227413,243.6014475,2.758735343,8841.221142,11.99029536,15.18390629,8.767256616,18.49367035,1.245700197,26.34015611,31.20480512,47.62432474,330.6547925,926.369618,6908.806666,22.41467566,NA,NA,NA,3.832943877,1.796889168,1.898251206,0.150238426,0.996813848,NA,16.95244632,NA,NA,6.391978861
"KH006",399.0327375,70.32254286,8.172272674,7.177387678,NA,0.1438723,2.24686802,NA,NA,93.32920958,97.05663213,160.402765,NA,0.742258153,5.167143159,NA,3.19764911,1200.518716,85.97650398,1301.069016,834.0176643,8642.203573,1634.21798,10.27625536,18.3661269,37.63537699,26.91193888,6.704004112,1169.244788,78.8342864,378.4984058,112.2744188,3029.382282,1073.490131,NA,NA,NA,24.86595828,285.7266664,50.37526265,4.62269918,5.318874689,11.19908444,977.4624355,275.7522316,NA,24.85919283
"KH007",473.3841525,137.813409,4.050828175,0.661315761,NA,0.264896552,3.674461091,NA,89.18531708,34.39473546,NA,5.121514232,NA,8.187066169,26.90461447,NA,NA,33.77097338,21.77434117,44.3836965,NA,5819.1123,NA,10.74060667,15.15964262,19.43686511,2.303539433,31.06377948,48.01330401,43.90757962,382.5559255,420.0718954,4068.227937,2.948624406,NA,NA,NA,7.009347635,3.509975798,2.160555077,1.046875194,0.632486625,NA,34.01722313,NA,3.230207157,NA
"KH009",655.7737156,164.7281617,3.663522479,0.224116614,NA,0.837149663,0.785171401,NA,55.6128424,NA,NA,NA,NA,21.43931424,NA,NA,NA,10.51665951,NA,13.54242941,0.214419386,4215.343388,1.522414353,35.18670278,26.10431746,31.57254563,NA,13.1929825,NA,17.72595412,164.6161743,265.672603,1858.3423,2.098278657,NA,NA,NA,6.270561294,4.526116171,4.113943607,NA,NA,NA,NA,NA,NA,2.351861587
"KH010",1133.655399,284.5987243,5.685610632,0.165656747,NA,5.372695626,1.738069676,24.92762343,343.9776535,NA,2.151486382,NA,NA,108.8474754,NA,NA,NA,6.660702971,NA,4.239556353,0.040695053,2707.148951,0.781513437,5.959303567,4.128913113,4.684286037,NA,10.95937955,NA,19.09899824,157.1009133,316.072464,1821.57447,0.862855711,NA,NA,NA,1.106956494,0.801608514,0.753803715,NA,NA,NA,NA,NA,NA,2.298948859
"KH011",938.2402327,305.7316516,7.679666476,1.315753092,NA,1.332438027,3.401072902,NA,115.4767061,37.38275731,10.58249623,24.53564893,NA,9.989313014,NA,NA,NA,166.7127461,25.9025649,103.5403474,NA,11781.55102,17.29559917,39.84893878,66.08698924,45.12501483,3.287108582,28.9303653,161.3753387,67.33586966,502.6516378,425.3405629,3907.258828,16.22592278,NA,1.499725558,NA,7.519408776,6.568062751,4.079925761,1.564345342,0.441118497,NA,122.1171992,10.93641166,4.002459388,1.557060172
"KH012",1467.390864,384.0841697,24.77647471,2.566239885,NA,6.796286588,8.011622166,NA,458.4770062,110.2127662,16.94771496,70.39886336,NA,1.8616475,NA,NA,NA,122.6491216,21.6525601,173.3517009,NA,8694.951159,NA,2.431491576,16.32809847,41.24770731,9.224639935,1.517144647,309.3962623,45.88004246,246.1186034,203.5691736,2253.186192,NA,NA,NA,NA,7.505157509,2.019382471,0.326698434,0.810632964,NA,NA,78.94459238,3.014428246,NA,29.22416958
"KH013",4593.24288,916.7054509,17.77131086,0.48897508,NA,4.398778481,2.782024087,NA,406.0216867,1.348669836,7.07167956,5.396285634,NA,139.0591963,46.60789491,NA,NA,74.23208224,NA,60.33831972,0.300056904,28245.47309,1.052928308,22.4412322,18.19561324,27.47748054,NA,44.8672672,5.443203115,159.1425686,1436.355372,1370.001137,11492.022,2.725932414,NA,3.644683124,NA,1.970672087,2.830961264,1.399528128,NA,NA,NA,14.10014961,0.253629171,NA,9.170624796
"KH014",568.1154555,171.3744935,14.33441153,3.59343153,NA,2.147454574,2.773732598,NA,218.532262,39.88625826,20.26928843,106.1750023,NA,2.141464041,14.07372802,NA,NA,131.0931441,32.38622629,213.5400856,NA,3523.578108,NA,2.959573688,40.57781517,59.25449411,12.0638713,1.906599218,331.9909779,24.48380279,127.4479084,204.7657637,1888.06648,20.76629598,NA,NA,NA,7.498933324,3.57706227,0.152069703,0.951007532,NA,NA,486.8489323,8.876171911,NA,2.41191615
"KH015",519.2811005,150.1429695,25.15460005,7.08659427,NA,0.350112371,4.06741599,NA,61.25071581,85.8291307,121.5870775,266.6084051,NA,NA,11.6244409,NA,NA,555.3734353,16.74408121,1078.213594,2.707797985,9874.938557,1.129899744,15.30356476,30.11653052,55.51342183,11.92497169,1.176643398,1438.906584,119.1306858,365.0395098,143.8819625,3558.944474,4.37230048,NA,NA,NA,7.996511349,9.617096309,4.348125779,2.054408997,6.045201489,0.498765544,1541.961872,6.46727873,NA,20.0902061
"KH017",NA,1.890055906,45.93185174,47.44206782,2.350132425,NA,1.707352069,NA,NA,315.2597191,274.8658081,246.1729152,39.0720621,NA,NA,NA,NA,8549.430349,6.57232044,4022.031382,0.523997322,85.34409517,NA,4.038605929,1275.269102,1200.882279,15.19674851,NA,1367.103947,181.6508145,6.561047455,2.030729072,9.769204751,NA,NA,NA,NA,158.4872461,160.2138596,0.206187789,8.844774945,NA,0.430157642,1571.202844,3.013271583,NA,5.871053358
"KH018",476.5358783,102.8876487,47.75613684,20.92763266,0.840905498,0.16431153,2.483592729,NA,16.8927687,108.4796404,63.51939051,96.44038071,NA,1.250402859,NA,NA,NA,2250.123491,22.64291577,2408.402564,16.39260363,5874.450834,7.757568317,3.587426099,20.99773544,38.71379405,17.81496182,2.147312226,569.2168751,107.0317436,245.8762302,115.8922392,1298.174978,2.996595934,NA,NA,NA,19.13487352,5.29011934,1.447827867,1.250236522,1.108075727,NA,512.7962841,54.50553386,NA,9.216470051
"KH101",444.9657396,81.59285266,8.714226322,3.245747273,NA,0.325097622,3.92821313,NA,25.86022232,10.91367651,17.25437835,69.56113655,NA,22.45969094,NA,NA,NA,448.368155,0.845900037,951.8181476,13.81921951,9963.138964,29.93414857,65.35713698,135.0061012,142.3429385,5.015436191,23.14875249,198.7360278,86.35600591,357.3002642,256.9376485,2935.060044,118.7846004,NA,2.282290953,NA,26.26240321,11.98019717,6.228983186,1.674347229,5.818846568,NA,25.15700988,7.6675477,NA,5.724466199
"KH102",NA,2.062756203,57.08446313,70.23128715,2.472164593,0.074960683,3.963393503,NA,NA,342.4391491,313.7151529,450.4398573,NA,0.258200724,NA,NA,NA,4183.228252,14.52628572,2713.260104,1.267312475,7.316448198,NA,NA,23.76153802,78.68522331,20.48853962,NA,3493.198698,176.7385383,0.538345183,4.718219518,19.37082232,22.38279694,NA,NA,NA,18.66038794,2.712311844,NA,3.677821851,0.315827113,NA,4582.055081,50.06187479,NA,6.342340061
"KH103",NA,0.789880498,29.80354803,111.2216661,NA,NA,1.649184138,NA,NA,871.4813063,2220.985965,427.303083,NA,0.592974797,0.959486088,NA,NA,9947.680326,101.0536101,1009.124444,623.5362818,2.725526625,NA,NA,12.32990056,14.20781301,29.76225257,0.604029095,1024.576269,81.45087588,0.192989768,1.211961281,6.166871808,3.962386348,NA,NA,NA,12.08467791,61.49866416,0.218647568,3.238686285,NA,11.4577345,1146.060966,170.3448524,NA,13.50262146
"KH104",588.6140615,250.5373528,8.922392607,2.270994182,NA,0.452473091,2.099295602,NA,137.2461699,44.32919796,15.72686568,141.7866578,NA,3.126632746,NA,NA,NA,57.2405725,17.48654031,308.7323532,NA,16899.87589,NA,15.72907448,22.15060402,32.93002027,7.983054594,0.805427666,568.0257124,75.83744472,546.3889504,776.9941864,7529.551905,0.955078042,NA,NA,NA,4.254264644,5.645553333,10.8764964,0.43168678,0.230219282,0.247000201,792.2054032,5.507137682,NA,NA
"KH105",273.4556659,82.18710525,25.99586635,33.20675834,NA,0.900234353,2.339237625,NA,44.54499281,162.9475855,70.12433967,104.3982981,NA,1.104687579,NA,NA,NA,1491.460203,20.08166251,1323.022047,0.958325864,3747.715754,NA,3.525722392,19.5409362,20.14593437,8.905763347,2.742677605,408.7188538,105.061587,176.6125737,248.2187632,2035.843929,4.813088781,NA,NA,NA,87.32193172,125.6247976,19.69234886,6.329596459,5.433995942,2.856039191,156.831332,3.006758724,NA,9.196868317
"KH106",934.6799911,207.1662125,33.64687308,15.7265755,NA,0.652234447,3.580491098,NA,127.4838489,40.2657762,59.33057115,218.1535517,NA,39.28019151,NA,NA,NA,527.639284,3.875009441,1212.80123,NA,12567.04246,12.14231962,37.65881858,32.5404812,68.94235333,15.60335291,21.62219823,343.3043307,99.459696,424.2994923,459.7499414,4313.728591,19.16153608,NA,10.46216742,NA,9.552294019,3.023969042,3.478243922,0.47261211,1.196096158,NA,34.80499061,12.29219291,NA,13.61167328
"KH107",488.8989852,222.0526699,5.55269848,0.917757673,NA,1.531098446,2.180761586,NA,64.06591604,30.20673788,4.917375096,24.02919561,NA,1.391766286,NA,NA,NA,46.95773269,14.16427807,77.56799729,NA,10107.62337,NA,15.88990024,14.17928683,16.73202443,3.534837285,16.37666715,73.87039299,48.08064646,426.9931953,162.036093,3136.270366,0.886808926,NA,1.445014202,NA,5.744509729,2.691025703,2.7460217,0.367925776,0.563038563,NA,40.63371969,3.730636302,NA,21.53676095
"KH108",27.30861609,13.43250329,44.36872073,88.68456056,2.413784291,NA,3.322775169,NA,NA,1097.260095,1210.45715,720.9875172,NA,0.221315835,NA,NA,NA,14262.37369,17.91784282,6748.691033,2.232693819,3170.758917,NA,0.268441836,12.87061244,25.11031401,19.21754522,NA,3595.808818,492.3866008,102.9379674,15.58447477,183.6259647,NA,NA,NA,NA,3.957367773,8.229875759,0.534364563,1.16144424,NA,NA,11308.32437,9.409678438,NA,11.7549513
"KH109",NA,NA,13.87799782,22.1437338,0.757003406,0.363087467,1.453770054,NA,NA,74.53244852,136.6544933,57.16247923,NA,0.122982439,3.482694832,NA,NA,400.0775878,33.09258383,94.02558978,575.3580872,NA,NA,NA,14.48094558,25.89445254,11.7564585,NA,161.2474276,11.12169375,NA,2.734225501,7.298219882,10.34100505,NA,NA,NA,14.23388981,5.942075804,NA,3.368446509,NA,2.99465196,1126.379389,322.9893734,NA,1.706490425
"KH110",2487.451583,597.3825673,16.99011271,0.316955935,NA,0.970911339,2.259237032,NA,255.255187,9.853592495,6.87237908,63.27896367,NA,24.48976343,NA,NA,NA,28.14174104,78.75852032,121.120895,NA,14264.9245,NA,9.468102058,14.99375146,27.95157129,16.56742527,44.69446664,309.3858278,123.2638199,664.4419716,951.3587717,6538.712924,NA,NA,2.830560069,NA,3.527013906,3.162343347,1.407313785,0.219485755,NA,NA,11.23543648,3.951754269,4.754033286,NA
"KH111",167.3234095,106.0054294,2.205286701,1.699588142,NA,0.864382829,1.895814511,NA,90.24303636,34.40761673,12.47360121,6.965360307,NA,10.02200266,NA,NA,NA,140.7567934,45.06374257,70.42497873,251.34048,5876.895643,1143.968821,12.81689115,18.06638175,31.3691849,1.439549232,28.27943219,47.57366546,19.08215249,186.9612906,307.1665603,2534.715164,16.70987424,NA,NA,NA,11.21951236,6.784866007,3.083065572,1.410953149,0.234323995,NA,48.6385014,86.70550216,4.260147124,NA
"KH112",1239.194138,249.0822036,8.532953166,1.537381698,NA,0.953382824,2.708023524,NA,43.96555222,23.67231441,18.5646604,48.59935219,NA,6.662645125,NA,NA,NA,190.0962057,33.45126113,248.4313307,89.27573087,18061.11785,1221.046999,13.47420201,7.572524261,10.73916701,4.748152028,30.81435454,105.1301859,110.6046885,918.3000493,310.7546868,3978.960046,608.0013268,NA,2.262378342,NA,3.452433082,1.568359491,3.568502303,0.120496289,4.424694289,NA,29.03005227,33.38692757,NA,NA
"KH113",3147.762504,513.4416232,19.04419352,3.3345133,NA,6.635695584,2.351453499,NA,489.5824431,7.372258035,26.18782122,61.65789282,NA,26.7244087,NA,NA,NA,39.01924259,NA,70.56215905,0.212006072,3742.073285,2.60641735,15.29207348,8.240287561,12.61681795,1.307696894,20.79472519,88.94795973,34.92004564,200.769102,237.8361215,1836.179645,6.206606451,NA,1.481297655,NA,3.160463343,1.497708624,2.129469438,0.173870048,0.89022542,NA,11.57126123,NA,NA,1.643732462
"KH114",779.3120445,236.3524424,8.360336224,0.214851239,NA,1.626469956,2.793563857,NA,68.55405747,2.233387835,2.781593509,8.790390319,NA,32.70873006,NA,NA,NA,17.81745032,NA,77.67211541,0.757461532,6388.873972,3.814135133,5.956000793,6.172374428,10.81026659,0.851097453,20.85550975,3.944187245,28.74369941,209.1162392,215.2830598,2426.501736,8.611250364,NA,NA,NA,3.728038432,1.576927795,1.441475174,NA,0.447594433,NA,1.375985607,1.292446417,NA,4.598811227
"KH115",298.1405307,305.559471,6.001826774,0.263793097,NA,1.085401285,1.51707417,NA,168.5786168,6.228575898,5.404764667,37.52821227,NA,5.020211655,NA,NA,NA,26.89839429,24.11601599,80.68123495,NA,15275.27098,NA,19.29024992,18.53741603,26.0576275,9.201570733,2.459355768,109.3746946,58.86249013,520.5305414,1102.271658,7236.713712,4.489031299,NA,1.863405495,NA,2.774877089,1.602287966,3.461228917,0.926176924,0.561375389,NA,61.99884757,36.29592485,3.580337142,24.20501031
"KH116",721.220866,335.1222203,NA,NA,NA,1.876907412,4.010214552,NA,239.1930891,NA,NA,NA,NA,17.17791789,NA,NA,NA,8.014922637,11.06115433,23.72059345,NA,7667.756254,4.815766018,21.1145035,13.21460012,29.05981237,NA,28.97242023,NA,30.34263934,231.8356285,341.1722685,3070.394222,4.151122899,NA,6.481067246,NA,7.943325908,3.763867547,5.072128159,NA,0.206668554,NA,7.700912188,2.691917678,NA,3.296253478
"KH117",3204.117732,573.4224505,10.23372085,NA,NA,6.378075664,2.645337771,56.16559742,606.6068527,0.697089959,3.320341499,NA,NA,270.1897122,NA,NA,NA,17.81149986,NA,21.45876026,NA,6067.065402,1.366886444,12.28980932,5.387043205,7.801560326,NA,19.98894366,NA,35.98632305,285.5234997,532.0292913,3212.864949,2.018467327,NA,2.153012381,NA,1.023764508,0.696242344,0.988181264,NA,0.452771868,NA,NA,NA,NA,5.238929611
"KH118",39.97780158,18.21241038,49.97859631,102.3213695,1.05324818,NA,1.599499888,NA,NA,915.053941,225.1618094,452.3349237,NA,0.255613576,NA,NA,NA,13296.439,8.604179066,6939.592903,1.953981462,3441.747523,2.008794527,4.972203541,14.06468804,24.07725553,29.64495961,2.992557702,1578.554853,346.6353548,90.8722309,4.118313292,30.50277745,2.794988008,NA,NA,NA,15.74025735,24.71705803,2.481098529,5.138161215,0.3594186,0.521040208,1847.005841,8.531040972,NA,15.63685602
"KH119",520.5529735,171.551238,16.09257462,10.80614261,NA,0.630370482,3.394339909,NA,54.66585462,62.24696718,48.86252594,81.18655505,NA,7.064124032,NA,NA,NA,444.3434756,18.5109657,484.1776337,4.7054761,11586.37114,2.332923289,11.22870921,22.90158722,29.93251208,7.782014842,22.27597758,281.4383582,99.88627719,524.412904,404.9314467,2906.053992,10.19476484,NA,NA,NA,13.45876493,24.71219483,6.413535178,1.365973849,0.268614461,2.065810424,163.1598632,60.85892759,NA,23.01873059
"KH120",637.0107564,334.2341872,13.63175252,25.13960949,NA,0.719581418,3.152286686,NA,73.85226584,110.9192524,144.4665515,193.1612504,NA,1.990067923,NA,NA,NA,326.7718117,94.98441659,294.2117031,867.2475888,15407.05972,2429.172772,11.37129672,18.00385992,38.56114577,40.65671361,5.301869866,500.7461423,78.45104691,615.7007945,216.5100828,2035.409826,190.9134313,NA,NA,NA,7.050085065,1.865703622,1.290487458,2.076253697,0.226622092,NA,1895.216696,850.3010382,12.72485472,NA
"KH121",184.4638222,60.09845007,24.26546466,9.120550479,NA,0.455886593,2.92461043,NA,14.99355789,103.6457216,46.99112814,128.0471245,NA,0.494216937,NA,NA,NA,781.5750316,13.18864408,1887.976231,NA,5603.906445,18.13480358,5.913763509,9.760754029,15.25787002,15.11783576,8.028931782,367.5572705,125.8850571,231.5578054,95.94968476,1408.315468,NA,NA,NA,NA,5.406406684,2.943675826,1.748679821,0.530663717,0.180757098,0.188541335,101.238408,3.524815783,NA,21.34763403
"KH122",793.7204895,264.0514888,29.5356808,16.16463917,NA,3.214406947,4.302895642,NA,140.6013947,110.9252083,232.0701389,356.4798368,NA,3.229517588,0.523898625,NA,NA,544.6243288,2.619748761,549.5651377,14.96371376,5536.568958,2.642469537,1.013448331,13.96088764,45.47070626,35.48111677,NA,1014.257042,55.73394802,205.6788377,162.8407277,1725.793537,1.133186688,NA,NA,NA,6.075015645,2.710352962,0.395795923,0.634556236,NA,NA,1771.488428,10.0331834,NA,4.468810959
"KH123",390.7842193,124.010374,14.36884564,4.073451452,NA,0.739457987,1.229962831,NA,106.9544461,57.35953598,112.5068056,250.9818561,NA,0.292189536,NA,NA,NA,297.3834677,15.21970843,517.7140882,325.7884292,4464.109278,852.9562661,10.18528246,10.03855423,27.78847613,6.162658285,8.830043989,304.2037294,52.528719,219.012323,214.8042619,2264.338554,706.4368974,NA,NA,NA,24.60248468,118.4742441,43.18505446,4.662470417,3.454027799,1.852432092,50.97433783,48.40198765,NA,7.713603542
"KH124",2078.490305,401.5547341,8.393428804,0.718229707,NA,1.726525443,1.949031904,NA,163.8190626,NA,5.91694706,15.02038252,NA,6.013489864,NA,NA,NA,58.31503093,23.12329471,62.85006368,NA,17966.01527,3.826244757,24.3360426,15.72157111,21.29781184,NA,NA,14.45899657,85.63785964,780.4291542,1041.8366,7391.297972,11.64319165,NA,7.591452202,NA,3.944812638,2.557798601,2.750303795,0.178442849,NA,NA,0.879316752,2.498539516,NA,2.986067359
"KH126",259.3262761,195.5188559,4.48205076,0.673326848,NA,2.691193989,1.10906468,NA,217.4375564,18.36756635,4.558096549,19.58552175,NA,5.147146449,NA,NA,NA,15.08715938,21.11561971,33.67688613,161.1714027,3943.801814,2159.017819,10.74577642,4.276431978,9.378731048,1.454176304,9.772464159,73.22019102,19.88659719,167.8624621,236.8022522,1752.168182,25.23172318,NA,NA,NA,1.808794679,0.580043957,1.092040793,0.294574515,NA,NA,29.66641861,51.60617124,NA,1.21125268
