"","sample_id","Acidaminococcus_fermentans","Acidaminococcus_intestini","Actinomyces_odontolyticus","Adlercreutzia_equolifaciens","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_massiliensis","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_senegalensis","Alistipes_shahii","Allisonella_histaminiformans","Alloprevotella_rava","Anaerostipes_butyraticus","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerotruncus_colihominis","Anaerovorax_odorimutans","Bacteroides_barnesiae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_clarus","Bacteroides_coagulans","Bacteroides_coprocola","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecichinchillae","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_intestinalis","Bacteroides_massiliensis","Bacteroides_nordii","Bacteroides_ovatus","Bacteroides_pectinophilus","Bacteroides_plebeius","Bacteroides_salanitronis","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bifidobacterium_adolescentis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Bifidobacterium_stercoris","Bilophila_wadsworthia","Blautia_coccoides","Blautia_glucerasea","Blautia_hansenii","Blautia_luti","Blautia_producta","Blautia_stercoris","Brachyspira_aalborgi","Butyricicoccus_pullicaecorum","Butyricimonas_virosa","Butyrivibrio_crossotus","Carnobacterium_divergens","Carnobacterium_maltaromaticum","Catabacter_hongkongensis","Catenibacterium_mitsuokai","Christensenella_minuta","Cloacibacillus_evryensis","Cloacibacillus_porcorum","Clostridium_algidixylanolyticum","Clostridium_aminophilum","Clostridium_bartlettii","Clostridium_bolteae","Clostridium_cellulosi","Clostridium_chauvoei","Clostridium_citroniae","Clostridium_clostridioforme","Clostridium_disporicum","Clostridium_fusiformis","Clostridium_glycyrrhizinilyticum","Clostridium_hathewayi","Clostridium_innocuum","Clostridium_lactatifermentans","Clostridium_lavalense","Clostridium_leptum","Clostridium_methylpentosum","Clostridium_neonatale","Clostridium_nexile","Clostridium_paraputrificum","Clostridium_propionicum","Clostridium_ramosum","Clostridium_scindens","Clostridium_spiroforme","Clostridium_stercorarium","Clostridium_symbiosum","Clostridium_xylanolyticum","Clostridium_xylanovorans","Collinsella_aerofaciens","Collinsella_tanakaei","Coprobacillus_cateniformis","Coprobacter_fastidiosus","Coprococcus_catus","Coprococcus_comes","Coprococcus_eutactus","Coriobacterium_glomerans","Dialister_invisus","Dialister_propionicifaciens","Dialister_succinatiphilus","Dorea_formicigenerans","Dorea_longicatena","Eggerthella_lenta","Eggerthella_sinensis","Enterococcus_avium","Enterococcus_faecium","Enterorhabdus_caecimuris","Escherichia_coli","Eubacterium_biforme","Eubacterium_coprostanoligenes","Eubacterium_cylindroides","Eubacterium_desmolans","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_limosum","Eubacterium_oxidoreducens","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_tenue","Eubacterium_ventriosum","Eubacterium_xylanophilum","Faecalibacterium_prausnitzii","Flavonifractor_plautii","Fusicatenibacter_saccharivorans","Fusobacterium_mortiferum","Fusobacterium_varium","Gordonibacter_pamelaeae","Haemophilus_parainfluenzae","Holdemania_filiformis","Hydrogenoanaerobacterium_saccharovorans","Intestinimonas_butyriciproducens","Lachnospira_pectinoschiza","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_mucosae","Lactobacillus_reuteri","Lactobacillus_rogosae","Lactobacillus_sakei","Lactobacillus_salivarius","Lactococcus_lactis","Lactonifactor_longoviformis","Megamonas_hypermegale","Megasphaera_elsdenii","Megasphaera_micronuciformis","Mitsuokella_jalaludinii","Odoribacter_laneus","Odoribacter_splanchnicus","Olsenella_uli","Olsenella_umbonata","Oscillibacter_valericigenes","Oxalobacter_formigenes","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_merdae","Paraprevotella_clara","Paraprevotella_xylaniphila","Parasutterella_excrementihominis","Parvimonas_micra","Pediococcus_acidilactici","Phascolarctobacterium_faecium","Phascolarctobacterium_succinatutens","Prevotella_copri","Prevotella_oryzae","Prevotella_stercorea","Pseudobutyrivibrio_ruminis","Pseudoflavonifractor_capillosus","Rikenella_microfusus","Roseburia_faecis","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Rothia_mucilaginosa","Ruminococcus_albus","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_champanellensis","Ruminococcus_flavefaciens","Ruminococcus_gnavus","Ruminococcus_lactaris","Ruminococcus_obeum","Ruminococcus_torques","Selenomonas_bovis","Slackia_isoflavoniconvertens","Sneathia_sanguinegens","Solobacterium_moorei","Streptococcus_anginosus","Streptococcus_australis","Streptococcus_gordonii","Streptococcus_mitis","Streptococcus_mutans","Streptococcus_oralis","Streptococcus_parasanguinis","Streptococcus_pasteurianus","Streptococcus_pleomorphus","Streptococcus_salivarius","Streptococcus_thermophilus","Subdoligranulum_variabile","Sutterella_stercoricanis","Sutterella_wadsworthensis","Terrahaemophilus_aromaticivorans","Turicibacter_sanguinis","Varibaculum_cambriense","Veillonella_parvula","Veillonella_ratti","Victivallis_vadensis"
"59","SC002-T5",0,0,0,0.00532313690208427,0,0.00149947518368571,0,0.0210676263307842,0.034937771779877,0,0.00247413405308142,0,0,0,0,0.0324636377267956,0,0,0,0,0,0,0,0,0.0557804768331084,0,0,0,0,0.00397360923676713,0,0,0,0,0,0,0,0,0,0.189908532013795,0,0,0.094017094017094,0.00802219223271855,0,0,0.043859649122807,0,0.00299895036737142,0,0,0,0,0.0625281151596941,0,0,0,0.00419853051431999,0.00292397660818713,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0.0101964312490628,0,0,0,0,0,0,0,0.0199430199430199,0,0,0,0,0,0,0,0.00082471135102714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239916029389714,0,0.0267656320287899,0.00112460638776428,0,0,0,0,0,0,0,0,0,0,0.0368121157594842,0,0,0.00682261208576998,0.0368121157594842,0,0,0.0324636377267956,0,0.123031938821413,0.00449842555105713,0.0227920227920228,0,0,0.00134952766531714,0,0,0,0,0.00712250712250712,0,0,0,0,0.00397360923676713,0,0,0,0,0,0,0,0,0,0,0,0,0.0125206177837757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652271704903284,0.052256710151447,0,0,0,0,0,0,0,0,0,0,0.00232418653471285,0,0,0.00494826810616284,0,0,0,0,0,0,0,0,0,0
"60","SC002-T6",0,0,0,0.00210772833723653,0,0,0,0.0608899297423888,0.0325526932084309,0,0.00281030444964871,0,0,0,0,0.046760343481655,0,0,0,0,0,0,0,0,0.0716627634660422,0,0,0,0,0.00202966432474629,0.0382513661202186,0,0,0,0,0,0,0,0,0.151209992193599,0,0.0128805620608899,0.0782201405152225,0.00608899297423888,0,0,0.0204527712724434,0.0126463700234192,0,0,0,0,0,0.0396565183450429,0,0,0,0.00530835284933646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491803278688525,0,0,0,0,0,0,0,0.00507416081186573,0,0,0,0,0,0,0,0,0,0.00117096018735363,0,0,0,0,0,0,0,0,0,0,0,0,0.00523028883684621,0,0.0149102263856362,0,0,0,0,0,0,0,0,0,0,0,0.0255269320843091,0,0,0,0.0291959406713505,0,0,0.0156908665105386,0,0.143871975019516,0.00460577673692428,0.0470725995316159,0,0,0.00078064012490242,0,0,0.00694769711163154,0.00132708821233411,0.00725995316159251,0,0,0,0,0.00765027322404372,0,0,0,0,0,0,0,0,0,0,0,0,0.0246682279469165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281030444964871,0,0,0,0.00374707259953162,0,0.0127244340359094,0,0,0,0,0,0,0,0,0.0112412177985948,0.0314597970335675,0,0,0,0,0,0,0,0,0,0,0.00452771272443404,0,0,0.00405932864949258,0,0,0,0,0,0,0,0,0,0
"61","SC003-T1",0,0,0,0.00750208391219783,0,0.00166712975826619,0,0,0.0200055570991942,0,0,0,0,0,0,0.0807631749560063,0,0,0,0,0,0,0,0.0920626099842549,0,0.0137075113457442,0,0,0,0.0084282671112346,0,0,0,0.00796517551171622,0,0,0,0,0,0.0147263128646846,0.0646475872927665,0,0.0125960915069001,0,0,0,0.0142632212651662,0,0,0.0036121144762434,0,0,0,0.0670556636102621,0,0,0,0,0,0,0,0,0.000740946559229416,0,0,0,0,0,0,0,0,0,0.00759470223210151,0,0.0152820227841067,0,0,0,0,0,0.00537186255441326,0,0,0,0,0,0,0,0,0,0.00157451143836251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109289617486339,0.00250069463739928,0,0,0,0,0,0,0,0,0,0,0.026674076132259,0,0,0,0.0803927016763916,0,0,0.00222283967768825,0.00324164119662869,0.202648883949245,0.00342687783643605,0.014911549504492,0,0,0.00203760303788089,0,0,0,0,0.0137075113457442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287116791701399,0,0,0,0,0,0.00815041215152357,0,0,0,0.0246364730943781,0,0,0,0,0.00620542743354636,0,0,0,0.00694637399277577,0,0,0,0.00398258775585811,0.0502917477076966,0,0,0,0,0,0.0409372973974252,0.0133370380661295,0,0,0,0,0,0,0,0,0,0,0.00370473279614708,0,0,0.0108363434287302,0,0,0,0,0,0,0,0,0,0
"62","SC003-T2",0,0,0,0,0,0.00246305418719212,0,0,0.0333391977480647,0,0,0,0,0,0,0.0238388458831809,0,0.000175932441942294,0,0.0196164672765658,0,0,0,0.0704609429978888,0.0210239268121042,0.0407283603096411,0,0,0,0.00413441238564391,0,0,0,0.0102040816326531,0,0,0,0,0.00114356087262491,0.0319317382125264,0.0696692470091485,0,0,0,0,0,0.0166256157635468,0,0,0,0,0,0,0.0809289232934553,0,0,0,0,0.000791695988740324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244546094299789,0,0,0,0,0,0.00545390570021112,0,0,0,0,0.00818085855031668,0,0,0,0,0.00272695285010556,0.00237508796622097,0,0,0,0,0,0,0,0.00906052076002815,0,0,0,0,0,0,0,0.00826882477128783,0,0,0,0,0,0,0,0,0,0.00360661505981703,0,0.00580577058409571,0,0,0.00290288529204785,0.029292751583392,0,0,0.00175932441942294,0.00958831808585503,0.176460239268121,0,0.0419598874032372,0,0,0.00263898662913441,0,0,0,0,0.0161857846586911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146903589021816,0,0,0,0,0,0.00721323011963406,0,0,0,0.0231351161154117,0,0,0,0,0,0,0,0,0.0103800140745954,0.0046622097114708,0.00545390570021112,0,0.0285890218156228,0.0548029556650246,0,0,0.0234869809992963,0,0,0.0340429275158339,0.0114356087262491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431034482758621,0,0,0,0,0,0,0,0,0,0
"63","SC003-T3",0,0,0,0.00523471800067545,0,0.00168861870989531,0,0,0.0148598446470787,0,0,0,0,0,0,0.0390070921985816,0,0,0,0.0203478554542384,0,0,0,0.163036136440392,0.00894967916244512,0.0230496453900709,0,0,0,0.00835866261398176,0,0,0,0.00911854103343465,0,0,0,0,0.00287065180682202,0.0143532590341101,0.0491388044579534,0,0.0257514353259034,0,0,0,0.00574130361364404,0,0,0.00236406619385343,0,0,0,0.0943937858831476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734549138804458,0,0,0,0,0,0,0,0.00101317122593718,0,0,0.00278622087132725,0,0,0,0,0.00177304964539007,0.00202634245187437,0,0,0,0,0,0,0,0.00717662951705505,0,0,0,0,0,0,0,0.00776764606551841,0.00109760216143195,0,0,0,0,0,0,0,0,0,0,0.0131712259371834,0.00101317122593718,0,0.00236406619385343,0.00818980074299223,0,0,0.00151975683890578,0.00894967916244512,0.191236068895643,0,0.0231340763255657,0,0,0.0021952043228639,0,0,0,0,0.00329280648429585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346166835528538,0,0,0.0113981762917933,0,0,0,0,0,0.00937183383991895,0,0,0,0.0156197230665316,0,0,0,0,0.00354609929078014,0,0,0,0.00709219858156028,0,0.000675447483958122,0,0.0577507598784195,0.0322526173590003,0,0,0.0238095238095238,0,0.00667004390408646,0.045677136102668,0.00835866261398176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","SC003-T4",0,0,0,0.0062618439482574,0,0.00238938782236137,0,0,0.0196918513635989,0.0032957073411881,0,0,0,0,0,0.00469638296119305,0,0,0,0,0,0,0,0.158193952377029,0.0399604515119057,0.0205157781988959,0,0,0,0.00593227321413858,0,0,0,0.0096399439729752,0,0,0,0,0,0.00922798055532669,0.0454807613083958,0,0.00758012688473264,0,0,0,0.0170552854906484,0,0,0,0,0,0,0.0065090219988465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593227321413858,0,0.0250473757930296,0.00271895855648018,0,0,0,0,0,0,0.000823926835297026,0,0,0.00370767075883662,0,0,0,0,0.00436681222707424,0.000823926835297026,0,0,0,0,0,0.0065090219988465,0,0.00799209030238115,0,0,0,0,0,0,0,0.0119469391118069,0.00238938782236137,0,0,0,0,0,0,0,0,0.00181263903765346,0.00617945126472769,0.0175496415918266,0,0,0.0032133146576584,0.0920326275026778,0,0,0,0,0.215868830847821,0.00403724149295543,0.0159841806047623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433385515366235,0,0,0,0,0,0.00189503172118316,0,0,0,0.01384197083299,0,0,0,0,0.00238938782236137,0,0,0,0.00461399027766334,0,0.00675620004943561,0,0.0288374392353959,0.0564389882178463,0,0,0.00593227321413858,0,0,0.0193622806294801,0.0312268270577573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","SC003-T5",0,0,0,0,0,0.00236081054495377,0,0,0.0346252213259886,0.00481998819594728,0,0,0,0,0,0.0381664371434192,0,0,0,0,0,0,0,0.0702341137123746,0,0.0287231949636042,0,0,0,0.0070824316348613,0,0,0,0,0,0,0,0,0,0.012492622467047,0.103187094235688,0,0.00442651977178831,0,0,0,0.0154436356482392,0,0,0,0,0,0,0.0687586071217785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304938028723195,0,0.0218374975408223,0.00531182372614598,0,0,0,0,0.00216407633287429,0,0.000885303954357663,0,0,0,0,0,0,0,0.00422978555970883,0,0,0,0,0,0,0,0,0.0114105843006099,0,0,0,0,0,0,0,0.0100334448160535,0,0,0,0,0,0,0,0,0,0,0.0216407633287429,0.0246901436159748,0,0,0,0.0291166633877631,0,0,0.000885303954357663,0.00836120401337793,0.211784379303561,0,0.0175093448750738,0,0,0.000983671060397403,0,0,0,0,0.0233130041314185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629549478654338,0,0,0.0386582726736179,0,0,0,0,0,0.00757426716506,0,0,0,0.0161322053905174,0,0,0,0,0,0,0,0,0.00314774739327169,0,0.00816446980129845,0,0.00885303954357663,0.0365925634467834,0,0,0.022329333071021,0,0,0.0378713358253,0.0268542199488491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","SC003-T6",0,0,0,0.00330992169209655,0,0,0,0,0.0123516589973359,0,0,0,0,0,0,0.0319689997578106,0,0,0,0,0,0,0,0.17122790021797,0,0.020909017518366,0,0,0,0.00460159844998789,0,0,0,0.00330992169209655,0,0,0,0,0,0.00540889642366998,0.0742714135787519,0,0.0136433357552273,0,0,0,0.0115443610236538,0,0,0,0,0,0,0.0560264793735368,0,0,0,0,0,0.00193751513683701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161459594736417,0,0,0,0,0,0,0,0,0,0.00104948736578671,0,0,0,0,0,0,0,0,0.00678130297892952,0,0,0,0,0,0,0,0.00452086865261968,0,0,0,0,0,0,0,0,0,0,0,0.0169532574473238,0,0,0,0.101719544683943,0,0,0,0.0111407120368128,0.187535319286349,0,0.0197788003552111,0,0,0,0,0,0,0,0.00363284088156939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306773229999193,0,0,0.0186485831920562,0,0,0,0,0,0.0133204165657544,0,0,0,0.0137240655525955,0,0,0,0,0.00274481311051909,0,0,0,0.0075078711552434,0,0.00855735852103011,0,0.0778235246629531,0.0347945426656979,0,0,0.0255106159683539,0,0.00298700250262372,0.0176798256236377,0.0083958989262937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","SC007-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850481741405971,0,0,0,0,0,0,0,0,0,0,0,0,0.0072558582133936,0,0,0,0,0,0,0,0,0,0,0,0,0.317176162721542,0,0.0885571547519924,0,0,0,0.0471630783870584,0,0,0.00273581539193529,0,0,0,0.037825621505888,0,0,0,0.00303318663018913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113001070536458,0,0,0,0,0.00678006423218746,0,0,0,0,0,0,0.00826692042345664,0,0.00481741405971214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410372308790294,0,0,0.00261686689663376,0,0,0.00749375520399667,0,0,0,0,0,0,0,0.0359819198287142,0,0,0,0,0,0,0,0,0.195670274771024,0.00553110503152135,0.0348519091233496,0,0,0,0.0107053645771381,0,0,0,0.0617937433091471,0,0,0,0,0,0,0,0,0,0,0,0.00475793981206138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103485190912335,0,0,0,0,0,0,0,0,0,0.0299155465683359,0,0,0,0,0,0,0,0.00118948495301534,0,0.00374687760199833,0,0,0,0,0.0385393124776972,0,0.00582847626977519,0,0,0,0,0,0.00350898061139527,0,0,0,0
"68","SC007-T2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486496600760931,0,0,0,0,0,0,0,0,0,0,0,0,0.00367991018524294,0,0,0,0,0,0,0,0,0,0,0,0,0.240004989708726,0,0.079960082330194,0.0206449198528036,0,0,0.0548867959832845,0,0,0,0,0,0,0.0696688080833281,0,0,0,0,0,0,0.00193351213122934,0.00243248300380465,0,0,0,0,0,0,0,0,0,0,0,0,0.011601072787376,0,0,0,0,0.00698559221605439,0,0,0,0,0.00187114077215743,0,0,0.000187114077215743,0.0168402669494168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542630823925653,0,0,0.00411650969874634,0,0.00474022328946548,0,0,0,0,0,0,0,0.00673610677976673,0.0576935071415206,0,0,0,0,0,0,0,0,0.0955529220981725,0.00667373542069482,0.0480259464853739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561342231647228,0,0,0,0,0,0.0106655024012973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336805338988337,0,0,0,0,0,0,0,0,0,0.177384145200524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634940435352086,0,0,0,0,0,0,0,0,0,0,0,0
"69","SC007-T3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419463087248322,0,0,0,0,0,0,0,0,0,0,0,0,0.00548528652555498,0,0,0,0,0,0,0,0,0,0,0,0,0.355317501290656,0,0.0816339700567889,0.00961538461538462,0,0,0.0546592669075891,0,0,0.00200051626226123,0,0,0,0.0379452762003098,0,0,0,0.00277490965410428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819566339700568,0,0,0,0,0.00264584408879711,0,0,0,0,0,0,0,0,0.00335570469798658,0,0,0,0.00167785234899329,0,0,0,0,0.00135518843572535,0,0,0,0,0,0,0,0,0,0,0,0,0.00574341765616933,0,0,0.0027103768714507,0,0,0,0,0.00425916365513681,0.0338797108931337,0,0,0,0,0,0,0,0,0.204697986577181,0.00283944243675787,0.0110351058337636,0,0,0,0,0,0,0,0.0200696954052659,0,0,0.00516262261228704,0,0.030072276716572,0,0,0,0,0,0,0.0107124419204956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406556530717605,0,0,0.0182627774909654,0,0,0,0,0,0,0.0152942694889004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209086215797625,0,0.00283944243675787,0,0,0,0,0,0,0,0,0,0
"70","SC007-T4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555418415206122,0,0,0,0,0,0,0,0,0,0,0,0,0.0085164156998272,0,0,0,0,0,0,0,0,0,0,0,0,0.290483831152802,0,0.0928783016539126,0.0185756603307825,0,0,0.0490619600098741,0,0,0,0,0,0,0.0661565045667736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253023944705011,0,0,0,0,0,0,0,0,0,0.00302394470501111,0,0,0,0,0,0,0,0,0.00814613675635645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530733152308072,0,0,0.0129597630214762,0,0.00431992100715873,0,0,0,0,0,0,0,0.0116637867193286,0.0483831152801777,0,0,0,0,0,0,0.0106146630461614,0.000617131572451247,0.222043939767959,0.00635645519624784,0.0122192051345347,0,0,0,0,0,0,0,0.0151197235250555,0,0,0,0,0.0161071340409775,0,0,0,0,0,0,0.00993581831646507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364107627746235,0,0,0.0135151814366823,0,0,0,0,0,0,0.0235127129103925,0,0,0,0,0,0,0,0,0,0.000431992100715873,0,0,0,0,0.0290668970624537,0,0.0092569735867687,0,0,0,0,0,0,0,0,0,0
"71","SC007-T5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125311269981525,0,0,0,0,0,0,0,0,0,0,0,0,0.0167081693308699,0,0,0,0,0,0,0,0,0,0,0,0,0.272311028998313,0.0139770262671701,0.24411599325247,0.0438589444935336,0,0,0.0781588882641176,0,0,0.0156639087476906,0,0,0,0.0481966423005864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142983372158406,0,0,0,0,0,0,0.0027311430636999,0.000883605108844084,0,0,0.0012852437946823,0,0.000883605108844084,0,0,0,0,0.00305245401237047,0,0,0,0,0,0,0,0.00642621897341152,0,0,0.0346212547192546,0,0.0093180175114467,0,0,0,0,0,0,0,0.00586392481323801,0.0230540605671138,0,0,0,0,0,0,0,0,0.0469113985059041,0.00988031167162021,0.00345409269820869,0,0,0,0,0,0,0,0,0,0,0,0,0.000883605108844084,0,0,0,0,0,0,0.0067475299220821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305245401237047,0.00112458832034702,0,0,0,0,0,0,0,0.00819342919109969,0,0,0,0,0,0,0,0,0,0.027070447425496,0,0.00216884890352639,0,0,0,0,0,0,0,0.000883605108844084,0,0,0,0.00465900875572335,0.0324524058157282,0,0.00457868101855571,0,0,0,0,0,0,0,0,0,0
"72","SC007-T6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191851692175038,0,0,0,0,0,0,0,0,0,0,0,0.00948480275921535,0,0,0,0,0,0,0,0,0,0,0,0,0.222821010275203,0.00531723791046921,0.181648343752245,0.0222030610045268,0,0,0.0977222102464612,0,0,0,0,0.00459869224689229,0,0.0758065675073651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159517137314076,0,0,0,0.00122152762808076,0,0,0,0,0,0,0,0,0.000790400229934612,0,0,0,0,0,0.00280232808794999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294603722066537,0,0.011424876050873,0.0228497521017461,0,0,0,0,0,0,0,0,0,0.00675432923762305,0.0351368829489114,0,0,0,0.0234964431989653,0,0,0,0,0.00589207444133075,0.00689803837033843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855069339656535,0,0,0,0,0,0,0,0,0,0.0335560824890422,0,0.00574836530861536,0.159229719048646,0,0,0,0,0,0,0,0,0,0,0.00352087375152691,0.0144427678378961,0,0,0,0,0,0,0,0,0,0,0,0
"73","SC012-T1",0,0,0,0,0,0,0,0.0148493848112007,0.00731862537123462,0,0,0,0,0,0,0.0474119643614765,0,0,0,0,0,0,0,0,0.0307594399660585,0,0,0,0,0.0133644463300806,0,0,0,0,0,0,0,0,0,0.0186677980483666,0,0,0,0,0,0,0,0.105642766228256,0,0,0,0,0,0.0565337293169283,0,0,0,0.00530335171828596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477301654645736,0,0,0,0,0,0.00456088247772592,0,0.00933389902418328,0,0,0.00434874840899448,0,0,0,0,0,0,0,0,0,0.0127280441238863,0,0,0,0,0,0,0,0.0197284683920238,0,0,0,0.0111370386084005,0,0,0,0,0,0,0,0.0179253288078065,0,0,0,0.00880356385235469,0,0,0.00487908358082308,0,0,0,0.00307594399660585,0.00106067034365719,0.250318201103097,0.00487908358082308,0.0393508697496818,0,0,0,0,0,0,0,0.0160161221892236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530335171828596,0,0,0,0.0183495969452694,0,0,0,0,0,0,0,0,0,0,0,0.00562155282138311,0,0,0.0049851506151888,0.00127280441238863,0,0.0191981332201952,0.00212134068731438,0.0166525243954179,0.00583368689011455,0,0.00700042426813746,0.0906873143826899,0.0266228256257955,0,0,0,0,0.0247136190072126,0.0141069155706406,0,0,0,0,0,0,0,0,0,0,0.00148493848112007,0,0,0,0.00509121764955452,0,0,0,0,0,0,0,0,0
"74","SC012-T2",0,0,0,0,0,0,0,0.0135040745052386,0.00721769499417928,0,0,0,0,0,0,0.019906868451688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814901047729918,0,0,0,0,0,0,0,0,0.00547147846332945,0.00512223515715949,0,0.00349243306169965,0,0,0,0,0.00651920838183935,0.0954598370197905,0,0,0,0,0,0.0158323632130384,0,0,0,0.00407450523864959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310826542491269,0,0,0,0,0,0,0,0.00558789289871944,0,0,0,0,0,0,0,0.000465657741559953,0,0,0,0,0,0,0,0,0,0,0,0,0.0324796274738068,0,0,0,0.00931315483119907,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0.00419091967403958,0,0,0,0,0,0.0129220023282887,0.00779976717112922,0,0.291385331781141,0.00162980209545984,0.0220023282887078,0,0,0,0.00570430733410943,0,0,0.000814901047729918,0.00523864959254948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010128055878929,0,0,0,0,0,0,0,0,0,0.00989522700814901,0,0.128405122235157,0,0,0,0,0,0.0481955762514552,0,0.0356228172293364,0,0,0.00442374854481956,0.0919674039580908,0.0243306169965076,0,0,0,0,0.0109429569266589,0,0,0,0,0,0,0,0.00116414435389988,0,0,0,0.00663562281722934,0,0,0.00454016298020955,0,0.0060535506402794,0,0,0,0,0,0,0,0
